,_id,email,situacao-habitacional,distrito,concelho,freguesia,area-util,tipo-casa,tipologia,ano-nascimento,nacionalidade,rendimento-anual,num-pessoas-nao-dependentes,num-pessoas-dependentes,situacao-profissional,educacao,satisfacao,testemunho,comentarios,percentagem-renda-paga,valor-mensal-renda,ano-inicio-arrendamento,rendimento-arrendamento,estrategia-arrendamento,insatisfacao-motivos,insertedAt,valor-compra,ano-compra,estado-conservacao,estrategia-compra,rendimento-liquido-anual-individual-na-compra,outra-insatisfacao,rendimento-liquido-anual-conjunto-na-compra,outra-estrategia-arrendamento,ano-heranca-aquisicao,rendimento-liquido-anual-individual-na-aquisicao,rendimento-heranca-conjunto,estado-conservacao-heranca,hashingV2,salt,outra-estrategia-compra
47,663d0cb3b7572701b8f6aad3,d8e6d4afff716b0632f54f8774827c6669f5d96fa8835173f240a2084b0c2ddb,['outrem'],porto,vila nova de gaia,madalena,81-100,['moradia'],['T4+'],1962,portugal,20001-35000,3,0,['independente'],licenciatura,['satisfeito'],NR,NR,,,,,,['outro'],2024-05-09 17:49:39.708,,,,,,Estou sat8sfeita,,,,,,,,,
48,663d0daeb7572701b8f6aad5,f85bf3a631afc372b5434fe60509c0f5f2bbe524e763b6356b581f47fe539d8c,['outrem'],lisboa,lisboa,campo de ourique,81-100,['apartamento'],['T3'],1976,portugal,<7001,1,1,['desempregada'],licenciatura,['insatisfeito'],"Voltei para casa dos pais, em dezembro 2018, porque tive de sair da casa que arrendava e não consegui arranjar outra. A renda, que pagava, era cerca de 70% do vencimento. 
Quando procurei casa para arrendar o esforço já ia ser superior a 80%, em que os imóveis eram de pior qualidade, tanto em dimensão como no estado de conservação. 
Desde 2020 que estou desempregado.",Bom trabalho!,,,,,,"['financeiramente-dependente', 'quero-independecia']",2024-05-09 17:53:50.568,,,,,,,,,,,,,,,
49,663d0dc9b7572701b8f6aad7,1d917012dcfc19737d42c60669826580766fc9e95425f9c189cb9d7ea5cfa9d3,['arrendo'],lisboa,lisboa,benfica,21-40,['apartamento'],['T1'],1990,portugal,20001-35000,0,1,['empregado-tempo-inteiro'],mestrado,['insatisfeito'],NR,NR,85,1400.0,2020.0,12001-20000,['sem-ajuda'],"['vivo-longe', 'habitacao-mau-estado', 'falta-espaco', 'pago-demasiado', 'dificuldades-financeiras', 'vivo-longe-de-transportes', 'vivo-zona-insegura']",2024-05-09 17:54:17.428,,,,,,,,,,,,,,,
50,663d0ea9b7572701b8f6aad9,ac0a604c5086acc4bb3b9d90aec8d87694e06ed6e19e9ab41dcd8ef690f4fd08,['arrendo'],setúbal,almada,costa da caparica,61-80,['apartamento'],['T2'],1994,portugal,12001-20000,1,0,['empregado-tempo-inteiro'],licenciatura,['indiferente'],NR,NR,50,375.0,2022.0,20001-35000,['apoio-social'],"['vivo-longe', 'dificuldades-financeiras', 'pago-demasiado']",2024-05-09 17:58:01.788,,,,,,,,,,,,,,,
51,663d0f39b7572701b8f6aadb,dc3e74ceac55ddfccfe195d9cf1d59dab9bf655e8dbfc400b49a8d0cd7b04b41,['comprei'],porto,maia,cidade da maia,101-200,['apartamento'],['T4+'],1976,portugal,20001-35000,2,1,['empregado-tempo-inteiro'],licenciatura,['muito-satisfeito'],NR,NR,,,,,,,2024-05-09 18:00:25.746,250000.0,2006.0,raiz,['sem-ajuda'],20001-35000,,,,,,,,,,
52,663d0f5db7572701b8f6aadd,8475648fe49b33b09562249eeebb8596e6a38a8af76ddbe41a57050f0d6ae07e,['arrendo'],lisboa,lisboa,campo de ourique,61-80,['apartamento'],['T2'],1992,portugal,>80001,0,0,['independente'],ensino-profissional,['indiferente'],NR,NR,10,2000.0,2019.0,>80001,['sem-ajuda'],"['habitacao-mau-estado', 'vivo-longe']",2024-05-09 18:01:01.406,,,,,,,,,,,,,,,
53,663d0fd1b7572701b8f6aadf,c043c8147833e357eeec8e68ca3550208ea393ccae88eae14cbd9af5233b0b88,['comprei'],lisboa,lisboa,estrela,61-80,['apartamento'],['T2'],1991,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],mestrado,['satisfeito'],NR,NR,,,,,,['falta-espaco'],2024-05-09 18:02:57.326,240000.0,2019.0,mau,"['emprestimo', 'apoio-familiar', 'conjunto']",12001-20000,,20001-35000,,,,,,,,
54,663d1579ede358767e6fd1fc,fd97f6bcc719fc8e6f00311e3d38276d1d5959ca90636afff555055e23184fab,['comprei'],porto,vila nova de gaia,madalena,101-200,['apartamento'],['T4+'],1978,portugal,20001-35000,3,2,['empregado-tempo-inteiro'],licenciatura,['indiferente'],Faltam 4 anos para terminar o empréstimo. Está tudo a correr bem,NR,,,,,,['vivo-longe-de-transportes'],2024-05-09 18:27:05.619,175.0,1999.0,raiz,['emprestimo'],12001-20000,,,,,,,,,,
55,663d15e7ede358767e6fd1fe,6d6fd65777b76989752e5f02270f1151602ac3056225a5f3a31ff50557d532f0,['comprei'],porto,santo tirso,"união das freguesias de santo tirso, couto (santa cristina e são miguel) e burgães",81-100,['apartamento'],['T2'],1994,portugal,35001-50000,1,1,"['empregado-tempo-inteiro', 'independente', 'estudante-tempo-integral']",mestrado,['satisfeito'],NR,NR,,,,,,"['pago-demasiado', 'falta-espaco']",2024-05-09 18:28:55.338,170000.0,2023.0,recem-construido,"['emprestimo', 'apoio-familiar']",35001-50000,,,,,,,,,,
56,663d17abede358767e6fd200,d56a28e0ec6a24bc5f8cd27ed2bc346e428c8d019e7b79bc1b8493282b215f4f,['arrendo'],lisboa,lisboa,campolide,81-100,['apartamento'],['T3'],1985,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],mestrado,['satisfeito'],"elevado preço da habitação, obriga-me a arrendar em vez de poder comprar. E mesmo o arrendamento é um valor elevado para o poder de compra ",NR,100,980.0,2021.0,12001-20000,['sem-ajuda'],['pago-demasiado'],2024-05-09 18:36:27.737,,,,,,,,,,,,,,,
57,663d18a3ede358767e6fd202,08924bdd646cc50d8cd78ee1419c422cafa87226e310728a2c8c6a986a5c43b7,['arrendo'],lisboa,lisboa,ajuda,61-80,['apartamento'],['T2'],1997,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],mestrado,['satisfeito'],NR,NR,50,436.0,2022.0,12001-20000,['sem-ajuda'],"['vivo-longe', 'pago-demasiado']",2024-05-09 18:40:35.236,,,,,,,,,,,,,,,
58,663d19fbede358767e6fd204,3ac66ab66e0fe1b61dedd301df71edada0245892b2983bc5c6180496b5e6e9ab,['arrendo'],lisboa,lisboa,alcântara,61-80,['apartamento'],['T2'],1978,portugal,7001-12000,1,0,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],NR,NR,50,375.0,2020.0,7001-12000,['apoio-familiar-inicio'],,2024-05-09 18:46:19.035,,,,,,,,,,,,,,,
59,663d1ba7f538c1f1965687fd,f189a52c9f081f47308daec31f3de638cca33c8112514fa0b1e572b1b7f3ad67,['comprei'],porto,porto,"união das freguesias de cedofeita, santo ildefonso, sé, miragaia, são nicolau e vitória",61-80,['apartamento'],['T1'],1967,portugal,12001-20000,1,0,['empregado-tempo-inteiro'],licenciatura,['satisfeito'],NR,NR,,,,,,['outro'],2024-05-09 18:53:27.837,75000.0,1997.0,raiz,['emprestimo'],12001-20000,Nenhum,,,,,,,,,
60,663d1f3f3fff1e59b0fa7dbc,829b9b2c165926b757865786d54bfe1bb72029b3fae888e4fae94d817192980a,['arrendo'],lisboa,odivelas,união das freguesias de pontinha e famões,61-80,['apartamento'],['T1'],2000,portugal,12001-20000,1,0,['empregado-tempo-inteiro'],mestrado,['insatisfeito'],"Estou há menos de um ano na minha habitação. Consegui um preço abaixo do mercado graças a familiares conhecidos que partilharam o meu contacto com o seu senhorio de longa data e fez um preço de arrendamento mais baixo. Antes vivia com os meus pais, mudei me com o meu namorado depois de um ano e meio de poupanças ele numa bolsa de mestrado/doutoramento e eu em estágio profissional. Pretendo adquirir casa no futuro depois de constituir uma poupança para dar entrada. Os maiores desafios foi em encontrar um preço que faça jus à qualidade da casa. Os preços estão bastante inflacionados para a qualidade das habitações em Lisboa. Vamos vivendo para as periferias, longe do trabalho e por vezes com portagens a acrescentar a despesa, mais um carro para estas grandes deslocações que vem com os seus grandes custos também. ",NR,50,475.0,2023.0,12001-20000,['sem-ajuda'],"['habitacao-mau-estado', 'falta-espaco', 'vivo-longe']",2024-05-09 19:08:47.156,,,,,,,,,,,,,,,
61,663d203f3fff1e59b0fa7dbe,1ee8b10927d3bf82e52a3c78ee71bfbfcfdce28089d7abc146752653160d9ad5,['arrendo'],porto,vila nova de gaia,canidelo,61-80,['apartamento'],['T2'],1976,portugal,12001-20000,1,0,['empregado-tempo-inteiro'],licenciatura,['satisfeito'],NR,NR,100,545.0,2012.0,7001-12000,['sem-ajuda'],['outro'],2024-05-09 19:13:03.837,,,,,,NR,,,,,,,,,
62,663d20b33fff1e59b0fa7dc0,6ed3374303d5181dc556c803ef4a86ac04133d12a2f3fd037f2dab3eb84b24ab,['arrendo'],lisboa,loures,união das freguesias de moscavide e portela,101-200,['apartamento'],['T3'],1977,italia,35001-50000,0,2,['contrato-temporario'],licenciatura,['indiferente'],NR,NR,100,1500.0,2023.0,35001-50000,['outra'],"['pago-demasiado', 'financeiramente-dependente']",2024-05-09 19:14:59.997,,,,,,,,Arrendamento é pago pela empresa onde trabalho (contrato).,,,,,,,
63,663d22e63fff1e59b0fa7dc2,c6df9d83e9e65e59047f7f771772ebeda5f426e077e1990237587ebee48226ac,['arrendo'],lisboa,lisboa,estrela,41-60,['apartamento'],['T1'],1986,brasil,20001-35000,0,0,['empregado-tempo-inteiro'],mestrado,['muito-insatisfeito'],"Falta de profissionalismo dos profissionais da área, os preços estão exorbitantes e não acompanham a renda nacional. ",NR,100,802.0,2022.0,20001-35000,['sem-ajuda'],"['falta-espaco', 'pago-demasiado', 'outro']",2024-05-09 19:24:22.639,,,,,,Está tudo muito caro. O Arrendamento aumentou mas meu salário não. As contas estão a ficar mais caras e não recebo mais por isto. Necessito de colocar estores externos por conta do calor e a proprietária não permite,,,,,,,,,
64,663d2547f026ef5762f9deac,8fbba4109f45adccb966109d6231e9d2d72a7adc14e84baa74f1e7404c9e5a53,['arrendo'],aveiro,aveiro,união das freguesias de glória e vera cruz,41-60,['apartamento'],['T3'],1988,brasil,12001-20000,1,0,['contrato-temporario'],doutoramento,['indiferente'],"Mesmo que meu contrato seja antigo e pague menos, a situação do imóvel é lamentável e carece de reforma. É muito frio no inverno, muito quente no verão. Os móveis são antigos e não me parece ser razoável o aumento substantivo da renda na região.",NR,50,230.0,2018.0,<7001,['apoio-familiar-inicio'],"['habitacao-mau-estado', 'pago-demasiado']",2024-05-09 19:34:31.066,,,,,,,,,,,,,,,
65,663d25c3f026ef5762f9deae,75e17641ffb8a2cde7da0cfb0c5eea37b77f9be6ec3fd26059028b714a09e7e8,['arrendo'],lisboa,amadora,venteira,81-100,['apartamento'],['T3'],1964,portugal,20001-35000,0,1,['empregado-tempo-inteiro'],secundario,['muito-insatisfeito'],"Casa em mau estado - chove dentro de casa, e muita humidade. Muitos problemas com a senhoria - Vivo na Amadora há cinco anos numa casa alugada, a pagar de renda o que me foi inicialmente pedido pela senhoria. Passados dois anos aumentou-me 30€, aceitei, apesar deste valor não ser permitido por lei. Menos de dois anos passaram, e recentemente, voltou-me a pedir um aumento; desta vez de 250€, o que mais uma vez não é sequer permitido por lei. Respondi-lhe que para mim não era suportável, pois não tenho condições financeiras para tal aumento. Indiquei que iria procurar casa mas como é de conhecimento público não só não há oferta, como também os valores não são acessíveis. Pior do que isto, a senhoria tem me vindo a ameaçar constantemente dizendo-me que 'um dia destes, (eu) iria chegar ao prédio e não teria como entrar em casa, metendo os meus pertences no lixo e mudando as fechaduras.'
Esta situação tem sido muito stressante pois não me sinto segura nem dentro de casa, mas também não encontro alternativas no mercado. ",Já me inscrevi a todas as oportunidades do Estado - e nunca obtive resposta nem ajudas. ,100,600.0,2019.0,20001-35000,['apoio-familiar-inicio'],"['habitacao-mau-estado', 'pago-demasiado', 'dificuldades-financeiras']",2024-05-09 19:36:35.768,,,,,,,,,,,,,,,
66,663d27c8f026ef5762f9deb0,3966d1db007ec6afa0f1e5ab8a6750ac110481dac2a2d9d32374bfec8b8c899f,['arrendo'],aveiro,aveiro,união das freguesias de glória e vera cruz,61-80,['apartamento'],['T1'],1996,brasil,7001-12000,1,0,['estudante-tempo-integral'],doutoramento,['muito-insatisfeito'],NR,NR,100,450.0,2021.0,7001-12000,['sem-ajuda'],['pago-demasiado'],2024-05-09 19:45:12.310,,,,,,,,,,,,,,,
67,663d2b786f3cede1c71db0b8,1d4fb5fd8a6d87cbcfacdd64e6f4365d309a71f5c4c208ace610302c58902d97,['outrem'],aveiro,santa maria da feira,nogueira da regedoura,101-200,['moradia'],['T4+'],1999,portugal,35001-50000,3,0,['empregado-tempo-inteiro'],licenciatura,['satisfeito'],"Sempre vivi na habitação atual, é a casa de família. A casa é fria no inverno e no verão e fica longe do meu trabalho atual. Comprei casa recentemente noutro concelho, mas ainda não me mudei. ",NR,,,,,,"['vivo-longe', 'vivo-longe-de-transportes', 'quero-independecia', 'outro']",2024-05-09 20:00:56.268,,,,,,A eficiência energética da casa é uma desgraça ,,,,,,,,,
68,663d2c0b6f3cede1c71db0ba,d0c79b59832679ff2b612595f4d26ccee9b0132906d49d02ffcd55e705affc7e,['comprei'],porto,matosinhos,"união das freguesias de custóias, leça do balio e guifões",81-100,['apartamento'],['T2'],1995,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],licenciatura,['satisfeito'],"Valor de entrada muito alto, processo longo para o acumular",Nao houve espaço de negociação com imobiliária ,,,,,,"['vivo-longe-de-transportes', 'outro']",2024-05-09 20:03:23.287,150000.0,2022.0,bom,"['conjunto', 'emprestimo']",20001-35000,NR,35001-50000,,,,,,,,
69,663d2cf76f3cede1c71db0bc,7be7e215ea33c61c1629c9ca1f3426d596cadee7a6d49f87aca8e955041ec448,['comprei'],porto,gondomar,"união das freguesias de gondomar (são cosme), valbom e jovim",81-100,['apartamento'],['T2'],1994,portugal,20001-35000,1,1,"['empregado-tempo-inteiro', 'independente']",licenciatura,['satisfeito'],NR,NR,,,,,,"['pago-demasiado', 'dificuldades-financeiras']",2024-05-09 20:07:19.746,116000.0,2019.0,execelente,['emprestimo'],20001-35000,,,,,,,,,,
70,663d2d0f6f3cede1c71db0be,e8f1f6ae6a59a40b10dc035f3090d9f2b77bf09f07be31cb29146aa13d3aaefe,['arrendo'],aveiro,aveiro,esgueira,61-80,['apartamento'],['T1'],1981,brasil,7001-12000,1,2,['independente'],mestrado,['muito-insatisfeito'],NR,NR,45,650.0,2021.0,7001-12000,['apoio-social'],"['pago-demasiado', 'financeiramente-dependente', 'dificuldades-financeiras']",2024-05-09 20:07:43.265,,,,,,,,,,,,,,,
71,663d2d2b6f3cede1c71db0c0,bc7348a4eded2c1d335ec92f90fedf58bf4ff76f44acd8c1388fd0bbe12b19f1,['arrendo'],aveiro,aveiro,união das freguesias de glória e vera cruz,41-60,['apartamento'],['T1'],1990,brasil,12001-20000,1,0,['empregado-tempo-inteiro'],doutoramento,['satisfeito'],NR,NR,50,225.0,2021.0,<7001,['sem-ajuda'],['falta-espaco'],2024-05-09 20:08:11.525,,,,,,,,,,,,,,,
72,663d2d846f3cede1c71db0c2,5136a339a5996c380d783f9ff2e7a66c3ce94ca01dcb8927cee9a5c98b74c9ea,['comprei'],braga,braga,união das freguesias de este (são pedro e são mamede),201-400,['moradia'],['T3'],1974,portugal,20001-35000,1,3,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],NR,NR,,,,,,,2024-05-09 20:09:40.524,265000.0,2009.0,raiz,['emprestimo'],12001-20000,,,,,,,,,,
73,663d2de06f3cede1c71db0c4,42bcf4a308af67532902ec9c77ca194974de24aea188331840933864b8f835e7,['outrem'],aveiro,aveiro,união das freguesias de glória e vera cruz,21-40,['apartamento'],['T1'],1990,brasil,<7001,0,1,['estudante-tempo-integral'],mestrado,['indiferente'],Moro em um alojamento estudantil e terei que procurar um apartamento por ser aluna finalista e percebo a dificuldade de encontrar uma nova habitação com preço acessível.,NR,,,,,,['quero-independecia'],2024-05-09 20:11:12.805,,,,,,,,,,,,,,,
74,663d386b6aa1f728e5fde55a,4faface22a48aded7630f3d904a2427197fb1889fbe0f7422869fb1f6106a806,['comprei'],porto,porto,paranhos,101-200,['apartamento'],['T3'],1964,portugal,50001-80000,0,1,['empregado-tempo-inteiro'],licenciatura,['muito-satisfeito'],NR,NR,,,,,,,2024-05-09 20:56:11.935,126.0,1998.0,medio,['emprestimo'],20001-35000,,,,,,,,,,
75,663d39926aa1f728e5fde55c,993fe1bd283f76506a6f65f8f75c4de2289654edf75fb0fde47a6a1611a3d953,['comprei'],porto,matosinhos,união das freguesias de matosinhos e leça da palmeira,81-100,['apartamento'],['T2'],1983,portugal,20001-35000,0,0,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],NR,NR,,,,,,,2024-05-09 21:01:06.415,250000.0,2023.0,bom,['apoio-familiar'],20001-35000,,,,,,,,,,
76,663d3a026aa1f728e5fde55e,a4f8855c3c6fdeee7b63cb49cc439c230af835ddd23ca46a971cd87b4494ff73,['comprei'],aveiro,arouca,rossas,81-100,['moradia'],['T3'],1966,portugal,7001-12000,1,0,['empregado-tempo-inteiro'],secundario,['muito-satisfeito'],NR,NR,,,,,,,2024-05-09 21:02:58.575,22500.0,1997.0,mau,['trabalho-estrangeiro'],12001-20000,,,,,,,,,,
77,663d3c6e6aa1f728e5fde560,4694360e172eba015f7c3efd35473ba1466d9036013095f623bdc8287e02f9e7,['outrem'],porto,vila nova de gaia,"união das freguesias de sandim, olival, lever e crestuma",101-200,['moradia'],['T3'],1997,portugal,12001-20000,3,1,['empregado-tempo-inteiro'],mestrado,['indiferente'],NR,NR,,,,,,"['vivo-longe', 'vivo-longe-de-transportes', 'quero-independecia']",2024-05-09 21:13:18.655,,,,,,,,,,,,,,,
78,663d402ceb6b010e0df6cd63,7670b3fada9239bfc9bbfd7e71e3c72b193c225a55f87accb5da499cd48752c6,['comprei'],lisboa,lisboa,olivais,101-200,['apartamento'],['T4+'],1981,portugal,50001-80000,2,3,['empregado-tempo-inteiro'],licenciatura,['muito-satisfeito'],NR,NR,,,,,,,2024-05-09 21:29:16.270,370000.0,2019.0,execelente,['emprestimo'],50001-80000,,,,,,,,,,
79,663d446cd4b07c12355afb51,9d9227db6ecce73b9f7db97eacffe3085c481df0f8e06e8d6b7779749169582e,['arrendo'],porto,porto,paranhos,41-60,['apartamento'],['T1'],1999,portugal,20001-35000,1,0,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],NR,NR,50,325.0,2022.0,20001-35000,['sem-ajuda'],,2024-05-09 21:47:24.590,,,,,,,,,,,,,,,
80,663d46554c2a49ac2aa7a98c,9e06407956ebd4d2d634cf4736f7413f0951360568327a1af643488a2753aee2,['comprei'],porto,valongo,união das freguesias de campo e sobrado,101-200,['apartamento'],['T2'],1978,portugal,12001-20000,1,2,['outro'],licenciatura,['indiferente'],NR,NR,,,,,,['falta-espaco'],2024-05-09 21:55:33.732,126000.0,2008.0,recem-construido,"['emprestimo', 'conjunto']",7001-12000,,20001-35000,,,,,,,,
81,663d520bc82b28f5e5ed0f18,916541ce1f318a7e18b95c6586986d04a46132bb5ad2f6409f93dbefd7b5cf80,['comprei'],castelo branco,castelo branco,união das freguesias de cebolais de cima e retaxo,201-400,['moradia'],['T3'],1993,portugal,35001-50000,1,0,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],"Estou na minha nova habitação há 3 meses. Anteriormente arrendada um T2 com a minha namorada na cidade de Castelo Branco por 350€. A casa actual está em bom estado no interior, mas precisa de obras significativas no exterior. O maior desafio tem sido arranjar pessoas ou empresas para efectuar essas obras. O processo de empréstimo e a escritura foram muito demorados, maioritariamente por burocracias relativas a documentos e datas do banco.",NR,,,,,,[],2024-05-09 22:45:31.783,175000.0,2024.0,bom,"['emprestimo', 'apoio-familiar', 'conjunto']",20001-35000,,20001-35000,,,,,,,,
82,663d534073d6526e8e91d94f,64506be14f6a01816613cedcf89e275182b3410a35ee2f55f1d4a2293e0cad63,['arrendo'],lisboa,lisboa,penha de frança,61-80,['apartamento'],['T3'],1998,portugal,12001-20000,2,0,['empregado-tempo-inteiro'],mestrado,['satisfeito'],"creio que estou numa situação habitacional mais confortável do que o típico cenário de partilha de casa, pois estou muito confortável com quem partilho a casa. ainda assim, gosto do meu espaço pessoal e de ter momentos em que tenho o espaço só para mim, pelo que há momentos em que pode haver alguma perceção de falta de privacidade, até porque a casa não é nova e portanto o edifício isola mal o som",NR,30,250.0,2023.0,12001-20000,['sem-ajuda'],['falta-espaco'],2024-05-09 22:50:40.920,,,,,,,,,,,,,,,
83,663d5dd95d8e970ad75e9949,d3c54ea6c459ea9171a139c20fe18123a51881ea4187604a1cb39b0a2fcd044d,['comprei'],porto,vila nova de gaia,madalena,101-200,['apartamento'],['T2'],1995,portugal,35001-50000,0,0,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],NR,NR,,,,,,,2024-05-09 23:35:53.688,250000.0,2023.0,execelente,"['emprestimo', 'apoio-familiar']",35001-50000,,,,,,,,,,
84,663d64b01a38a7ce273801e7,03455e318b9c19af19a1dea6323f562c14d039dea559c69e5d5cb29809cc7f1c,['arrendo'],aveiro,aveiro,esgueira,61-80,['moradia'],['T3'],1994,italia,7001-12000,1,0,['empregado-tempo-inteiro'],mestrado,['indiferente'],NR,NR,50,320.0,2022.0,<7001,"['apoio-familiar-inicio', 'apoio-familiar-actualmente']","['pago-demasiado', 'dificuldades-financeiras', 'vivo-longe-de-transportes']",2024-05-10 00:05:04.783,,,,,,,,,,,,,,,
85,663dc026a2376a17c94ce395,ffbd6e88f9378eca338d7e59b6b8e55c1c6ba1a7a3d741ed8456e6a413442fa2,['comprei'],porto,valongo,ermesinde,101-200,['apartamento'],['T2'],1977,portugal,20001-35000,1,1,['empregado-tempo-inteiro'],mestrado,['satisfeito'],NR,NR,,,,,,['falta-espaco'],2024-05-10 06:35:18.176,165000.0,2022.0,bom,['emprestimo'],20001-35000,,,,,,,,,,
86,663dc0c7a2376a17c94ce397,8e7674103582f03497c733e27dbbca9567fb2cfdc317528446e965eb7e8c8043,['herdei'],aveiro,aveiro,união das freguesias de glória e vera cruz,81-100,['apartamento'],['T2'],1994,brasil,50001-80000,0,0,"['empregado-tempo-inteiro', 'estudante-tempo-integral']",mestrado,['muito-insatisfeito'],Fodase ,Fodase,,,,,,"['vivo-zona-insegura', 'partilho-casa-com-desconhecidos', 'quero-independecia', 'vivo-longe-de-transportes', 'financeiramente-dependente', 'dificuldades-financeiras', 'pago-demasiado']",2024-05-10 06:37:59.975,,,,,,,,,2021.0,50001-80000,50001-80000,execelente,,,
